accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0.6966268420219421,0.5246871709823608,0.889886736869812,0.6667641997337341,0.8686006665229797,0.3169945478439331,0.9581151604652405,0.8571428656578064
0.8838599324226379,0.2895759344100952,0.955901026725769,0.8815096616744995,0.8771331310272217,0.28376778960227966,0.9733333587646484,0.8548009395599365
0.8938941359519958,0.25784605741500854,0.9605802297592163,0.8911644220352173,0.92662113904953,0.2046959102153778,0.942396342754364,0.9578454494476318
0.9064902067184448,0.23438774049282074,0.960444986820221,0.9093036651611328,0.8583617806434631,0.36634060740470886,0.9858757257461548,0.8173301815986633
0.9203671813011169,0.2092323750257492,0.9735614061355591,0.9157401919364929,0.9300341010093689,0.1749759167432785,0.9386363625526428,0.9672130942344666
0.9199402332305908,0.20672044157981873,0.9665746688842773,0.922176718711853,0.9061433672904968,0.23682929575443268,0.9696969985961914,0.8992974162101746
0.9231426119804382,0.19860927760601044,0.973374605178833,0.919836163520813,0.9197952151298523,0.20636004209518433,0.9773869514465332,0.9110070466995239
0.9242100715637207,0.18107399344444275,0.971666157245636,0.9230543971061707,0.9249146580696106,0.2235051393508911,0.9799498915672302,0.9156908392906189
